id,.pred_anger,.pred_fear,.pred_joy,.pred_love,.pred_sadness,.pred_surprise
4333,0.359964143,0.282065378,0.179647803,0.012789168,0.158783112,0.006750397
4349,0.280570188,0.181854509,0.255321397,0.10660893,0.167360409,0.008284566
4396,0.170574467,0.085754916,0.379230215,0.199826925,0.14500086,0.019612617
4532,0.399460772,0.248826017,0.163983504,0.007470975,0.178616385,0.001642346
4748,0.403903594,0.281618303,0.141477919,0.007097854,0.165413441,0.000488889
5623,0.429754149,0.222820159,0.192863577,0.022105264,0.131606568,0.000850282
5864,0.394848422,0.282721231,0.174796628,0.007645523,0.136562799,0.003425397
6076,0.393131923,0.321763543,0.153345621,0.004273961,0.125758789,0.001726163
6166,0.421817175,0.241435984,0.192380943,0.032453698,0.111414299,0.000497902
6853,0.424392422,0.272504926,0.186698174,0.006559566,0.108224788,0.001620124
6987,0.391208302,0.2847445,0.207818063,0.003668662,0.112029238,0.000531235
7212,0.359802706,0.288396752,0.176342351,0.007096093,0.166038289,0.00232381
7488,0.416258717,0.237631636,0.167682915,0.012707887,0.163585114,0.00213373
7969,0.399330446,0.277927392,0.193698373,0.008896667,0.118963392,0.00118373
8070,0.367156211,0.241686712,0.261381592,0.008791447,0.118853601,0.002130437
8089,0.394462932,0.251626602,0.174736453,0.015683167,0.159169352,0.004321495
8155,0.638592515,0.151378593,0.117403408,0.003024402,0.088175686,0.001425397
8567,0.414129778,0.263950386,0.177853859,0.009773182,0.129235347,0.005057448
8784,0.415436765,0.253835488,0.187124318,0.007862028,0.131810449,0.003930952
8879,0.395651972,0.279612094,0.166827475,0.006908297,0.150038654,0.000961508
9069,0.404730257,0.255571292,0.180815057,0.012546447,0.145478218,0.00085873
9089,0.449978008,0.238445745,0.168525619,0.004792569,0.135065713,0.003192346
9953,0.405204342,0.249920452,0.203633304,0.006204374,0.127167405,0.007870124
7342,0.380666459,0.228227108,0.155520196,0.011583887,0.22106813,0.00293422
10249,0.430287364,0.280351651,0.188797568,0.000917302,0.099499496,0.000146619
14786,0.440571313,0.241719834,0.203923807,0.008085723,0.105010512,0.000688811
14898,0.391467415,0.277725814,0.162119496,0.006676145,0.157764027,0.004247103
15004,0.368398591,0.242376252,0.156982773,0.008537933,0.222274008,0.001430443
15011,0.465134208,0.247331139,0.190218214,0.005285316,0.09155017,0.000480952
15034,0.456664273,0.243110619,0.204803,0.004137806,0.08990335,0.001380952
15596,0.391452455,0.236257378,0.138848751,0.007689356,0.223857218,0.001894841
15800,0.419217452,0.242877323,0.224352882,0.004967792,0.10662631,0.001958242
15862,0.404397589,0.260219555,0.192442476,0.013960836,0.127273308,0.001706235
16006,0.18236278,0.083326281,0.327352872,0.225918512,0.163237863,0.017801691
16181,0.391857735,0.29052795,0.1709301,0.005805617,0.139536536,0.001342063
16260,0.382428856,0.211248081,0.277020386,0.008912582,0.114581082,0.005809013
16583,0.405125689,0.281942465,0.177297108,0.006217331,0.126075344,0.003342063
16624,0.376046043,0.22618965,0.292678767,0.00894806,0.095031642,0.001105838
16722,0.398230819,0.284937079,0.166270295,0.018449701,0.128476881,0.003635226
16963,0.467231134,0.235504166,0.174708777,0.006537157,0.114690591,0.001328175
17409,0.407849628,0.250896211,0.197183523,0.010882229,0.128466186,0.004722222
17413,0.404143719,0.296155525,0.145579579,0.009974472,0.143265752,0.000880952
17998,0.40533907,0.260636169,0.206919029,0.004361027,0.12082932,0.001915385
18138,0.153168115,0.081618283,0.351720272,0.218276024,0.164991198,0.030226108
18164,0.372691275,0.282383928,0.167040841,0.007905258,0.16879506,0.001183639
18186,0.361386558,0.220855515,0.212495127,0.027893158,0.172893169,0.004476473
18560,0.411670262,0.301017548,0.16042665,0.00565634,0.119937136,0.001292063
19733,0.42565827,0.277789066,0.160235305,0.002781024,0.132885939,0.000650397
19772,0.401177434,0.261121912,0.185443626,0.005268993,0.145043669,0.001944366
20150,0.382732189,0.296727714,0.195882301,0.003434252,0.118289531,0.002934013
20485,0.496373136,0.220278997,0.154380192,0.007929973,0.119289799,0.001747902
20805,0.401519359,0.26829339,0.162326519,0.006500141,0.160818244,0.000542346
21088,0.42149599,0.261788762,0.171759205,0.008872949,0.132707698,0.003375397
21264,0.432449683,0.256942138,0.171607616,0.0087797,0.129720863,5e-04
21368,0.733260423,0.090247116,0.11541647,0.001218073,0.057986056,0.001871861
21413,0.423549995,0.256158765,0.179273847,0.007412633,0.129801586,0.003803175
21418,0.396020196,0.304067859,0.162580435,0.005492471,0.129005423,0.002833616
21887,0.431493621,0.257366766,0.160357225,0.00568857,0.144665758,0.00042806
21953,0.411930119,0.297586683,0.150741838,0.006213066,0.13283623,0.000692063
22327,0.371813889,0.285785782,0.181797505,0.006946313,0.152364447,0.001292063
22424,0.736279551,0.108185549,0.085939565,0.005981525,0.063441949,0.000171861
22731,0.415395774,0.259084542,0.184327571,0.008742921,0.12931824,0.003130952
23474,0.429605246,0.260632298,0.177928304,0.005036742,0.125760902,0.001036508
23561,0.414292659,0.259206936,0.149053831,0.008972284,0.165800175,0.002674115
23591,0.426207442,0.241481074,0.183308438,0.007713328,0.139747371,0.001542346
24172,0.393910761,0.298265247,0.179618366,0.015079771,0.112348077,0.000777778
24497,0.420323204,0.257070422,0.18934366,0.005037472,0.123199563,0.005025679
24728,0.398327079,0.285840392,0.181010928,0.006755402,0.124790803,0.003275397
24938,0.421053372,0.284488013,0.18005167,0.005185227,0.108434928,0.00078679
25277,0.411141685,0.22389268,0.20847187,0.012785172,0.139624978,0.004083616
25488,0.428571623,0.264475203,0.150940284,0.003785368,0.151068792,0.00115873
25798,0.703227403,0.118511033,0.121616791,0.00292449,0.053409048,0.000311235
25892,0.46858023,0.234673882,0.200078588,0.004910051,0.090254074,0.001503175
26397,0.247559536,0.469170657,0.144891696,0.012217769,0.122581797,0.003578544
26484,0.411902178,0.244520182,0.188622774,0.013165401,0.137558513,0.004230952
26514,0.39879458,0.382005763,0.071215349,0.010788301,0.059313132,0.077882875
26607,0.44874786,0.276249445,0.158319251,0.004940382,0.110185341,0.00155772
26775,0.375889809,0.291268223,0.201703161,0.007136556,0.121258166,0.002744084
27119,0.428947383,0.277462182,0.176872586,0.005767292,0.109430433,0.001520124
27225,0.447248361,0.255857314,0.178607204,0.002629261,0.11325786,0.0024
27376,0.350540649,0.224029913,0.236494307,0.014769579,0.171746993,0.002418559
27401,0.391626098,0.304885126,0.150171885,0.023908218,0.126240239,0.003168434
27465,0.423454961,0.237899224,0.21142759,0.016406719,0.107012788,0.003798718
27777,0.427356035,0.255375594,0.173737128,0.005021439,0.137651073,0.00085873
28129,0.343658582,0.24227281,0.271973725,0.006649713,0.131151836,0.004293334
28356,0.450154101,0.281369647,0.159238363,0.001795781,0.106872267,0.000569841
29123,0.398575367,0.312331636,0.152550897,0.007869859,0.127946078,0.000726163
29236,0.415229137,0.300022683,0.16593993,0.007636399,0.110182961,0.000988889
29662,0.40987561,0.285600477,0.169817522,0.00621831,0.127945735,0.000542346
29724,0.405709846,0.282558006,0.179185921,0.003363965,0.125729087,0.003453175
29786,0.414204214,0.291114901,0.175858253,0.003505267,0.114691968,0.000625397
30318,0.418385556,0.298551608,0.164848068,0.002908729,0.114980641,0.000325397
30477,0.380295086,0.25733349,0.151293113,0.014043621,0.195245519,0.001789171
30827,0.738267947,0.109465508,0.080951049,0.002572632,0.06866191,8.0952380952381e-05
32199,0.415314156,0.307389032,0.164969788,0.002347951,0.10927006,0.000709013
32479,0.337647062,0.239010403,0.204056042,0.008367887,0.208323765,0.002594841
32527,0.181209585,0.082921014,0.337238286,0.238312112,0.139841108,0.020477895
32581,0.384243405,0.267845302,0.166201134,0.005767448,0.175174854,0.000767857
32701,0.401746313,0.279750564,0.173664858,0.009832349,0.13323857,0.001767346
32955,0.427601946,0.272570709,0.181849361,0.004996239,0.112489681,0.000492063
32993,0.436460537,0.246326438,0.196851839,0.004966447,0.114114261,0.001280477
33305,0.407946823,0.286373656,0.171132459,0.004356407,0.127748309,0.002442346
33412,0.421712701,0.2538479,0.186944193,0.005352809,0.128372555,0.003769841
33697,0.437960083,0.256471764,0.157138672,0.00664512,0.140847854,0.000936508
33728,0.319987304,0.195718912,0.347423849,0.019476052,0.112509871,0.004884013
33819,0.404725233,0.262758102,0.183512429,0.005843806,0.139202982,0.003957448
33825,0.399877678,0.244002462,0.189472502,0.010807568,0.15121411,0.004625679
33971,0.421899049,0.299222786,0.154861779,0.004250748,0.118285696,0.001479942
33975,0.405583361,0.270128645,0.186591121,0.023100495,0.113682092,0.000914286
34276,0.422784987,0.22538798,0.217723684,0.008694784,0.121522057,0.003886508
34461,0.415417292,0.293915548,0.164313035,0.006018744,0.116659984,0.003675397
34550,0.43365877,0.236831672,0.173375836,0.013454355,0.141751307,0.00092806
34653,0.38245145,0.223001295,0.152945181,0.007510189,0.233146272,0.000945614
34893,0.406869123,0.267216011,0.192430015,0.006874479,0.123218026,0.003392346
35062,0.411893447,0.245488801,0.218193559,0.007038595,0.116321029,0.001064568
35181,0.4473707,0.245101289,0.159081996,0.010070138,0.137114369,0.001261508
35399,0.418334666,0.267593596,0.202175056,0.005262834,0.103402897,0.003230952
35596,0.384057965,0.163894913,0.352432677,0.004558045,0.093961191,0.001095208
35611,0.346461277,0.261843981,0.256381027,0.00687634,0.127811979,0.000625397
35771,0.419201962,0.291266073,0.159054364,0.004458527,0.125249232,0.000769841
35901,0.430908405,0.279194554,0.158012002,0.005626863,0.125510557,0.000747619
36400,0.458700984,0.274688954,0.169770784,0.007292899,0.089187649,0.00035873
36512,0.237074173,0.433978799,0.224980245,0.007713543,0.093102957,0.003150282
37102,0.279424157,0.190086546,0.42778172,0.002398304,0.094899109,0.005410164
37152,0.422772474,0.293535756,0.163703117,0.002707509,0.116633526,0.000647619
37181,0.333313769,0.240209928,0.143083634,0.00694473,0.272040326,0.004407612
37384,0.42702325,0.286498356,0.157176027,0.004272805,0.124687215,0.000342346
37725,0.421938277,0.271243125,0.154655645,0.01069396,0.140493596,0.000975397
37817,0.425827972,0.272751648,0.170931949,0.005944151,0.123247942,0.001296337
37867,0.400125234,0.209740352,0.300208901,0.008665939,0.080761672,0.000497902
38295,0.430260691,0.269192426,0.166115768,0.016482259,0.114478731,0.003470124
38356,0.440490743,0.218152735,0.183984337,0.027900418,0.121953209,0.007518559
38357,0.738151616,0.095053605,0.087829808,0.006122824,0.072545197,0.000296949
38446,0.406967877,0.266492933,0.174705836,0.010298686,0.136958988,0.004575679
38469,0.411530562,0.245555368,0.212868213,0.005440942,0.120305915,0.004299
38741,0.359480713,0.26999488,0.139209422,0.008702874,0.220916503,0.001695608
38989,0.424729835,0.28391099,0.16161488,0.004139378,0.123584793,0.002020124
39045,0.436619182,0.236397727,0.180552824,0.010556912,0.132231291,0.003642063
39055,0.416890096,0.270966909,0.175301997,0.009470271,0.12574533,0.001625397
39368,0.425859773,0.266973633,0.185021593,0.003402571,0.11711276,0.00162967
39780,0.408170889,0.225655278,0.207675622,0.010596325,0.139652878,0.008249008
39805,0.335190127,0.22196976,0.313773309,0.010858159,0.115712116,0.002496529
379,0.392393417,0.282391761,0.17459623,0.009536363,0.137479055,0.003603175
1466,0.398938102,0.282952953,0.184416503,0.00714945,0.123124456,0.003418536
1498,0.260395862,0.156838094,0.480991995,0.005119191,0.093286299,0.003368559
1978,0.412464786,0.279012166,0.188316391,0.00446904,0.115145552,0.000592063
2341,0.446864044,0.221488733,0.165423871,0.006757613,0.155187679,0.00427806
2471,0.396703271,0.265703934,0.131860448,0.008363364,0.1960043,0.001364683
2550,0.42396525,0.270398953,0.151508581,0.00568714,0.148231064,0.000209013
2720,0.419114913,0.264043839,0.151374541,0.007125945,0.157837587,0.000503175
2973,0.399623425,0.26139006,0.151872881,0.011335863,0.174524712,0.00125306
3042,0.392497669,0.294161329,0.165164513,0.007849913,0.139263573,0.001063004
3364,0.455996564,0.277744513,0.156586995,0.007190869,0.101555663,0.000925397
3379,0.385627764,0.249757342,0.193694384,0.010323703,0.155876682,0.004720124
3416,0.482198824,0.248117059,0.159149531,0.007199498,0.102614964,0.000720124
10035,0.429515913,0.226625883,0.196551599,0.008518401,0.131210144,0.00757806
10318,0.444484999,0.281788166,0.146983676,0.005194411,0.119801129,0.001747619
10321,0.278347399,0.171838485,0.277283945,0.028698416,0.239792043,0.004039713
10663,0.410456033,0.268704784,0.179535412,0.009379793,0.128616529,0.003307448
11152,0.413055535,0.295416706,0.162116535,0.007793671,0.12102549,0.000592063
11441,0.356835936,0.222166901,0.280445306,0.013396944,0.125351739,0.001803175
11513,0.417620772,0.291674554,0.177754389,0.005324641,0.106422469,0.001203175
11581,0.404665336,0.267884308,0.153017792,0.007099382,0.166498659,0.000834524
11725,0.391443212,0.251613246,0.173658362,0.009923186,0.16807967,0.005282323
12174,0.433883505,0.277216088,0.179770662,0.003877961,0.104837498,0.000414286
12298,0.42581962,0.231819638,0.197237639,0.00677188,0.134747255,0.003603968
12472,0.288581038,0.200524142,0.126500267,0.270940744,0.108172308,0.005281502
12556,0.368782346,0.267228423,0.183037598,0.012804201,0.164119655,0.004027778
13494,0.393047239,0.301195821,0.161730698,0.009685272,0.133020846,0.001320124
13557,0.357965198,0.252987058,0.138442162,0.010500752,0.236598877,0.003505952
13644,0.337423121,0.211311167,0.342725609,0.006245859,0.098316272,0.003977972
13748,0.432931248,0.260032599,0.171654596,0.007660652,0.126184397,0.001536508
14095,0.365842412,0.261780096,0.160081087,0.008654203,0.092851077,0.110791125
18372,0.450111785,0.276553201,0.162741922,0.004580054,0.102337641,0.003675397
20724,0.414332271,0.223313393,0.188459759,0.013358231,0.15565511,0.004881235
23491,0.399121184,0.253653073,0.154997954,0.008774428,0.182253881,0.001199481
26666,0.429620556,0.271020204,0.185883355,0.003954358,0.107826801,0.001694727
3658,0.413590952,0.277805501,0.175842957,0.001951669,0.129659281,0.001149639
3664,0.421608709,0.288834456,0.153973397,0.008948138,0.122910912,0.003724387
3901,0.41984288,0.252194073,0.162248238,0.006647993,0.154659086,0.004407731
4244,0.352134006,0.235078299,0.307601903,0.007954791,0.094429108,0.002801893
4522,0.391655573,0.269074032,0.178235614,0.011298076,0.148521626,0.001215079
5144,0.363879214,0.189760522,0.300030409,0.007417009,0.136260976,0.00265187
5237,0.425630341,0.259024681,0.192504345,0.008413004,0.113026951,0.001400679
5261,0.352757163,0.170730892,0.139769585,0.011757934,0.319492081,0.005492346
5326,0.227435134,0.150287478,0.292162499,0.171041516,0.14591015,0.013163222
5420,0.420864154,0.22533946,0.133558544,0.012564412,0.205761304,0.001912126
5846,0.418393653,0.26316324,0.173792286,0.004701564,0.138870799,0.001078457
5863,0.404311829,0.247847344,0.166162439,0.011174052,0.16691673,0.003587607
5930,0.400408674,0.229000453,0.178009443,0.01864377,0.169340041,0.004597619
5936,0.406247927,0.27685667,0.165808028,0.01332271,0.133868057,0.003896609
5987,0.555205556,0.231969027,0.109450779,0.005229192,0.097812113,0.000333333
6092,0.243885723,0.564869888,0.095475114,0.007080433,0.085111065,0.003577778
6125,0.415668416,0.228948529,0.174811722,0.011314239,0.166262368,0.002994727
6404,0.334343721,0.252449055,0.137859305,0.007492339,0.264136575,0.003719005
6656,0.316411405,0.196940585,0.264561514,0.016018816,0.204764015,0.001303665
6683,0.410387048,0.277753198,0.172357338,0.006484741,0.131714908,0.001302767
6919,0.360532811,0.284954909,0.163521728,0.016860609,0.169576768,0.004553175
7073,0.411523136,0.304376511,0.150768044,0.007466851,0.124940061,0.000925397
7167,0.458678835,0.221614631,0.215819579,0.009477577,0.091728144,0.002681235
7503,0.432167214,0.277210461,0.179335945,0.002188748,0.10817751,0.000920124
7826,0.392623676,0.239528814,0.198019531,0.013629498,0.155311178,0.000887302
8293,0.424828081,0.247324522,0.169165166,0.014230952,0.143731438,0.000719841
8514,0.407219648,0.280492315,0.170035211,0.004642685,0.136584744,0.001025397
8575,0.445943975,0.246772313,0.149912733,0.009362344,0.147016571,0.000992063
8640,0.440460377,0.242435048,0.204940623,0.006136435,0.102224342,0.003803175
8693,0.600842037,0.179284328,0.081035423,0.005432603,0.13078457,0.00262104
9158,0.408290453,0.290335026,0.180999361,0.007408403,0.111660919,0.001305838
9615,0.031450101,0.03869021,0.75948424,0.040271275,0.124113025,0.005991148
9828,0.411870178,0.282497954,0.180703686,0.002494865,0.121639234,0.000794084
9857,0.377777574,0.260479191,0.202084157,0.007064477,0.1508518,0.001742802
9871,0.418776653,0.264982127,0.157304641,0.04102383,0.116749746,0.001163004
9039,0.430287364,0.280351651,0.188797568,0.000917302,0.099499496,0.000146619
13609,0.430287364,0.280351651,0.188797568,0.000917302,0.099499496,0.000146619
14901,0.39252484,0.272398124,0.202204374,0.003915397,0.126007343,0.002949922
14941,0.341014621,0.198838279,0.33395099,0.009394674,0.11014013,0.006661305
15511,0.467568045,0.238370337,0.185037813,0.0059875,0.10165059,0.001385714
15528,0.398022087,0.280216401,0.166970035,0.0057162,0.147555153,0.001520124
15676,0.430073096,0.285520225,0.158300525,0.003329278,0.121973701,0.000803175
15741,0.439486963,0.292703374,0.142757989,0.004181303,0.119497752,0.001372619
15805,0.456450864,0.233320434,0.188288836,0.003943935,0.114230546,0.003765385
16099,0.440188075,0.226060829,0.212909579,0.003778426,0.116482138,0.000580952
16184,0.419813928,0.247917211,0.196965599,0.01098085,0.119847016,0.004475397
16283,0.464736716,0.263042815,0.169485056,0.006012623,0.093002436,0.003720354
16354,0.325584332,0.216394336,0.329369137,0.005627326,0.118681222,0.004343647
16512,0.437222113,0.241039303,0.199730254,0.006322274,0.114216703,0.001469353
16856,0.450400018,0.263063837,0.185502287,0.004467184,0.095857661,0.000709013
16861,0.393119419,0.302069375,0.17965618,0.002803187,0.120665331,0.001686508
17257,0.364258485,0.266567238,0.193022524,0.014991752,0.155356826,0.005803175
17275,0.413203754,0.256856248,0.18946298,0.006841889,0.1284253,0.005209829
17498,0.415022911,0.267526061,0.147125107,0.014035721,0.154006471,0.00228373
17641,0.426318644,0.250142491,0.189079635,0.010163314,0.123603853,0.000692063
17901,0.406719543,0.288567583,0.162419853,0.00273681,0.136856211,0.0027
17915,0.413867729,0.304567494,0.14929841,0.005425992,0.125759422,0.001080952
18101,0.417435253,0.272728107,0.179067176,0.008333981,0.118309803,0.004125679
18216,0.384924832,0.24139136,0.185360982,0.01383305,0.170185106,0.00430467
18331,0.391988225,0.274694523,0.205792925,0.008185363,0.118031515,0.001307448
18681,0.428875612,0.284487343,0.180103629,0.003014907,0.103237557,0.000280952
19119,0.395779563,0.267088178,0.204301808,0.00668706,0.123156116,0.002987274
19540,0.411845768,0.306022117,0.152646603,0.00617182,0.122585518,0.000728175
19931,0.394824781,0.285151371,0.164240759,0.007973584,0.146819936,0.000989568
19935,0.437536769,0.278806061,0.159988787,0.009083744,0.112058961,0.002525679
20526,0.401915304,0.251324084,0.211705184,0.009159693,0.123414782,0.002480952
20629,0.392518602,0.274021256,0.17632874,0.008228038,0.147087058,0.001816306
21549,0.424226392,0.266571349,0.139577127,0.010464211,0.158557747,0.000603175
21809,0.384450063,0.236842837,0.138562674,0.008012281,0.228705398,0.003426748
22058,0.435318385,0.254588682,0.165041346,0.008994339,0.134734347,0.001322902
22109,0.374693677,0.185089691,0.154698024,0.012138196,0.154202772,0.11917764
22359,0.433754685,0.252842569,0.204413602,0.01155608,0.096563712,0.000869353
22522,0.377865692,0.210491269,0.297979327,0.007735058,0.105069923,0.00085873
22583,0.419732341,0.280675918,0.172891828,0.005507221,0.120472569,0.000720124
22585,0.41442008,0.288100187,0.169667661,0.004143558,0.12286534,0.000803175
22670,0.432446719,0.279095748,0.160622812,0.004165577,0.123277082,0.000392063
22860,0.430287364,0.280351651,0.188797568,0.000917302,0.099499496,0.000146619
22928,0.386907725,0.22118436,0.143030343,0.007358559,0.237657506,0.003861508
23187,0.446142301,0.259127892,0.16479225,0.006387152,0.122525008,0.001025397
23814,0.403616052,0.288016636,0.158179916,0.019918437,0.12918007,0.001088889
23955,0.405777395,0.263480577,0.165395696,0.005481818,0.157416612,0.002447902
24012,0.398410864,0.25827797,0.228066023,0.010094621,0.10159151,0.003559013
24542,0.387692419,0.250381056,0.237238216,0.011650567,0.111599562,0.001438179
24836,0.406617224,0.286548144,0.178744457,0.009628382,0.118136396,0.000325397
25140,0.412220549,0.270473296,0.170404629,0.005664396,0.140317007,0.000920124
25169,0.446346892,0.266807255,0.175637693,0.007239151,0.102310279,0.00165873
25178,0.389375451,0.280418982,0.161452732,0.005014789,0.163045983,0.000692063
25460,0.361302592,0.248630737,0.149340776,0.011779464,0.226830474,0.002115957
25549,0.426722879,0.275793991,0.168113729,0.01225845,0.111718606,0.005392346
25651,0.419151566,0.274438422,0.184280822,0.005260053,0.116275053,0.000594084
25676,0.328190145,0.181466485,0.370017551,0.006456018,0.109971988,0.003897813
25689,0.409822246,0.261646845,0.168275249,0.011347544,0.147204942,0.001703175
26242,0.417894737,0.296867361,0.153022597,0.007061724,0.122228184,0.002925397
26473,0.359033145,0.22872767,0.292918281,0.003865472,0.114880551,0.000574881
26684,0.41422547,0.281048678,0.157668616,0.008620619,0.134690279,0.003746337
26786,0.396461687,0.296985066,0.149488086,0.017573714,0.138871324,0.000620124
26866,0.387789056,0.23374894,0.194625508,0.006697251,0.176134971,0.001004274
27285,0.378435578,0.287912767,0.200277848,0.009465728,0.123166016,0.000742063
28028,0.435933646,0.261622862,0.184174688,0.005601745,0.111187388,0.00147967
28296,0.397062526,0.310894964,0.173502529,0.007132947,0.108036909,0.003370124
28504,0.428063287,0.262019728,0.196643902,0.006509364,0.104286019,0.0024777
28568,0.380212073,0.256180251,0.181794282,0.010495485,0.170512071,0.000805838
28675,0.383042222,0.304967411,0.166724976,0.006675902,0.138186314,0.000403175
29098,0.400592274,0.218422148,0.211177425,0.009100952,0.15652753,0.00417967
29280,0.447628573,0.233320348,0.187575493,0.007699942,0.123158579,0.000617063
30531,0.429027855,0.261890065,0.181144489,0.004780932,0.122331262,0.000825397
30533,0.371963262,0.294043491,0.178001546,0.007169181,0.144593155,0.004229365
30552,0.395752403,0.291432492,0.186091616,0.006620741,0.116082624,0.004020124
30574,0.429765551,0.286818929,0.163135176,0.00666228,0.112681555,0.000936508
30577,0.399673012,0.292322047,0.171201482,0.011915467,0.120595646,0.004292346
30687,0.390986945,0.314705914,0.13530452,0.016782331,0.140860492,0.001359799
30803,0.429792238,0.271394481,0.154206739,0.016223172,0.126031478,0.002351893
30978,0.337811882,0.222763725,0.181955304,0.009209505,0.246179029,0.002080556
31612,0.350173796,0.206592188,0.144266972,0.010669834,0.286479266,0.001817943
31626,0.420381428,0.234926708,0.173382882,0.008261962,0.161515785,0.001531235
31847,0.363025238,0.204763489,0.210136249,0.008958978,0.209654537,0.003461508
31882,0.406328261,0.249730672,0.222404529,0.005887004,0.112134455,0.003515079
32196,0.390547888,0.28500706,0.171534391,0.009668971,0.139288516,0.003953175
32552,0.400561961,0.267586312,0.172785583,0.007321627,0.150697898,0.001046619
32915,0.424056012,0.261423908,0.172767978,0.004619366,0.135851784,0.001280952
32927,0.404272178,0.276508266,0.152110932,0.008268664,0.156386784,0.002453175
33028,0.418801065,0.257427066,0.172704409,0.010919296,0.139101056,0.001047108
33558,0.410444166,0.275910373,0.190527599,0.005639005,0.115870126,0.00160873
33561,0.449895692,0.262087049,0.158721633,0.008103833,0.120405003,0.00078679
33652,0.436032518,0.235188348,0.19958126,0.008671215,0.117574484,0.002952175
33731,0.427839637,0.290846656,0.174347534,0.003485708,0.102319512,0.001160952
34476,0.278968043,0.150501533,0.36858911,0.005754061,0.189075189,0.007112063
34756,0.464994238,0.238090055,0.160805124,0.008586617,0.125193014,0.002330952
34797,0.378614869,0.241747579,0.172050283,0.017203722,0.189425769,0.000957778
35107,0.406550097,0.254215878,0.186692758,0.008341589,0.137924281,0.006275397
35118,0.42754188,0.245205964,0.19030044,0.005152443,0.131258492,0.000540781
35459,0.425032325,0.284379808,0.157192843,0.004874551,0.127379691,0.001140781
35515,0.400197271,0.295058543,0.156410314,0.00620725,0.141050943,0.001075679
35850,0.443334366,0.290102265,0.15245008,0.003770703,0.109772744,0.000569841
35905,0.428010441,0.248928106,0.207094721,0.012254767,0.102752136,0.000959829
36000,0.37803706,0.285820367,0.202485534,0.007048385,0.124332541,0.002276112
36051,0.333792127,0.261132374,0.16009087,0.010653789,0.232282939,0.002047902
36494,0.45043596,0.257698711,0.148280629,0.006536643,0.136109327,0.00093873
36632,0.385639843,0.290346059,0.151732874,0.008273215,0.161729654,0.002278355
36883,0.432093003,0.286750859,0.162684415,0.004208523,0.110132247,0.004130952
37217,0.414189916,0.282850731,0.162766266,0.007897868,0.128942044,0.003353175
37288,0.446244056,0.257589039,0.187552379,0.004338647,0.102038578,0.002237302
37522,0.414457907,0.241463705,0.199598492,0.0074194,0.134068432,0.002992063
37598,0.4263477,0.264863609,0.153808601,0.009586563,0.144751463,0.000642063
37826,0.415445302,0.272591861,0.177545789,0.007571107,0.126203595,0.000642346
37860,0.420536498,0.289867957,0.165107037,0.007515959,0.113619373,0.003353175
38731,0.388367044,0.277911301,0.180712949,0.007276954,0.140520359,0.005211394
38828,0.408767595,0.309408019,0.153466859,0.004097705,0.119801092,0.00445873
38858,0.40129942,0.245428671,0.184693766,0.011816839,0.152652574,0.00410873
38965,0.395270623,0.244595334,0.190606707,0.041153417,0.123434633,0.004939286
39157,0.401227412,0.267912708,0.167751661,0.019600646,0.140154398,0.003353175
39163,0.4171507,0.268498946,0.187985921,0.005932141,0.11978043,0.000651861
39202,0.413228782,0.185190507,0.323564281,0.006855147,0.068330842,0.002830441
39457,0.392405816,0.242990195,0.208250716,0.007303517,0.147064553,0.001985203
490,0.456780394,0.212389423,0.217850405,0.009239607,0.102959218,0.000780952
497,0.383091663,0.254028033,0.184529293,0.00795159,0.168590409,0.001809013
1119,0.445409912,0.253925536,0.179491253,0.005809639,0.114688264,0.000675397
1546,0.148282035,0.074493698,0.355312837,0.226481731,0.172404826,0.023024873
1790,0.416829615,0.312005898,0.149461302,0.002016299,0.118983712,0.000703175
2280,0.426344571,0.227225583,0.160288328,0.012633667,0.169896457,0.003611394
2352,0.391363349,0.278176326,0.178174787,0.007274311,0.143091103,0.001920124
2589,0.429347583,0.247759046,0.151333083,0.019077585,0.151562579,0.000920124
2871,0.39884979,0.273211864,0.194140863,0.006768384,0.125893079,0.00113602
3246,0.418394472,0.252581128,0.209161179,0.005887092,0.109868398,0.004107731
3464,0.427755176,0.300833084,0.158727846,0.005778005,0.105907988,0.000997902
3539,0.131928657,0.054042073,0.280056974,0.383913788,0.126802833,0.023255675
10006,0.133984733,0.05255365,0.360362264,0.263416427,0.169669121,0.020013805
10699,0.420998778,0.231777579,0.224561755,0.016983398,0.104286914,0.001391575
10807,0.429078374,0.252666535,0.183961619,0.005601292,0.12820488,0.000487302
10948,0.427169434,0.23957283,0.208944768,0.006140037,0.116933248,0.001239683
11095,0.38993957,0.199248048,0.308031508,0.014754626,0.087017235,0.001009013
11116,0.422816165,0.275151692,0.191756998,0.009193792,0.09967234,0.001409013
11168,0.443288679,0.238753601,0.201401317,0.006008409,0.109900375,0.000647619
11368,0.410684174,0.273174428,0.191950606,0.008686626,0.112034042,0.003470124
11429,0.433173052,0.291959121,0.155375453,0.003579699,0.114787279,0.001125397
11462,0.340879143,0.200002364,0.350297302,0.00456796,0.100225259,0.004027972
11743,0.366613566,0.205155089,0.312242428,0.008816386,0.105888722,0.00128381
11834,0.445922804,0.239456701,0.1857331,0.010174773,0.114786944,0.003925679
12121,0.388811342,0.223884148,0.220238373,0.027381236,0.134365061,0.005319841
12555,0.388447771,0.309923856,0.173444411,0.005152237,0.122537641,0.000494084
